product_id,name,category,brand,price,rating,num_reviews,description,in_stock
P0460,Apple Headphone 271,Headphones,Apple,229.86,4.9,353,"Headphone with Noise Cancelling, Comfort Fit",True
P0461,Sennheiser Headphone 948,Headphones,Sennheiser,342.48,4.1,22,"Headphone with Noise Cancelling, Hi-Res Audio, Comfort Fit",False
P0462,Apple Headphone 282,Headphones,Apple,63.26,4.1,476,"Headphone with Noise Cancelling, Hi-Res Audio, Comfort Fit",True
P0463,Sennheiser Headphone 543,Headphones,Sennheiser,185.81,4.2,283,"Headphone with Noise Cancelling, Wireless, Comfort Fit",True
P0464,JBL Headphone 146,Headphones,JBL,72.13,4.2,64,"Headphone with Hi-Res Audio, Comfort Fit",True
P0465,Apple Headphone 548,Headphones,Apple,262.3,4.5,252,"Headphone with Comfort Fit, Hi-Res Audio, Noise Cancelling",True
P0466,JBL Headphone 915,Headphones,JBL,126.95,4.2,500,"Headphone with Wireless, Comfort Fit, Hi-Res Audio",True
P0467,JBL Headphone 142,Headphones,JBL,356.17,4.1,290,"Headphone with Comfort Fit, Hi-Res Audio",True
P0468,Apple Headphone 843,Headphones,Apple,123.52,4.5,92,"Headphone with Wireless, Comfort Fit, Noise Cancelling",True
P0469,Bose Headphone 217,Headphones,Bose,265.91,4.5,246,"Headphone with Noise Cancelling, Hi-Res Audio",True
P0470,Apple Headphone 302,Headphones,Apple,285.09,4.5,353,"Headphone with Hi-Res Audio, Wireless, Noise Cancelling",True
P0471,Sony Headphone 298,Headphones,Sony,149.8,4.1,325,"Headphone with Comfort Fit, Wireless, Hi-Res Audio",True
P0472,JBL Headphone 927,Headphones,JBL,103.34,4.1,170,"Headphone with Comfort Fit, Noise Cancelling, Hi-Res Audio",True
P0473,Bose Headphone 383,Headphones,Bose,299.27,4.7,459,"Headphone with Wireless, Hi-Res Audio, Comfort Fit",False
P0474,Sennheiser Headphone 598,Headphones,Sennheiser,205.88,4.3,320,"Headphone with Wireless, Hi-Res Audio",True
P0475,Apple Headphone 651,Headphones,Apple,350.55,4.4,463,"Headphone with Hi-Res Audio, Comfort Fit",True
P0476,Sony Headphone 746,Headphones,Sony,362.24,4.8,118,"Headphone with Comfort Fit, Hi-Res Audio",True
P0477,JBL Headphone 652,Headphones,JBL,141.22,4.3,124,"Headphone with Wireless, Comfort Fit, Hi-Res Audio",True
P0478,Bose Headphone 506,Headphones,Bose,212.65,4.4,444,"Headphone with Noise Cancelling, Hi-Res Audio, Comfort Fit",True
P0479,JBL Headphone 679,Headphones,JBL,99.13,3.9,30,"Headphone with Comfort Fit, Wireless",True
P0480,Sennheiser Headphone 339,Headphones,Sennheiser,131.11,4.0,474,"Headphone with Wireless, Hi-Res Audio",True
P0481,Sennheiser Headphone 147,Headphones,Sennheiser,214.39,4.1,370,"Headphone with Hi-Res Audio, Noise Cancelling",True
P0482,Apple Headphone 485,Headphones,Apple,252.52,4.6,274,"Headphone with Hi-Res Audio, Comfort Fit, Noise Cancelling",True
P0483,Sennheiser Headphone 515,Headphones,Sennheiser,390.44,4.1,464,"Headphone with Hi-Res Audio, Wireless, Comfort Fit",True
P0484,JBL Headphone 335,Headphones,JBL,358.71,4.3,86,"Headphone with Hi-Res Audio, Noise Cancelling",True
P0485,Bose Headphone 221,Headphones,Bose,176.78,4.5,378,"Headphone with Comfort Fit, Wireless",True
P0486,Sennheiser Headphone 704,Headphones,Sennheiser,286.33,4.3,134,"Headphone with Comfort Fit, Noise Cancelling",True
P0487,Bose Headphone 744,Headphones,Bose,250.72,4.4,95,"Headphone with Wireless, Noise Cancelling",True
P0488,Bose Headphone 677,Headphones,Bose,230.82,4.5,120,"Headphone with Hi-Res Audio, Noise Cancelling",False
P0489,JBL Headphone 274,Headphones,JBL,397.47,4.5,83,"Headphone with Comfort Fit, Hi-Res Audio",True
P0490,JBL Headphone 841,Headphones,JBL,280.88,4.2,127,"Headphone with Comfort Fit, Hi-Res Audio, Noise Cancelling",False
P0491,Sennheiser Headphone 635,Headphones,Sennheiser,96.27,3.8,100,"Headphone with Wireless, Hi-Res Audio, Noise Cancelling",False
P0492,JBL Headphone 644,Headphones,JBL,259.93,4.5,347,"Headphone with Noise Cancelling, Wireless",True
P0493,JBL Headphone 893,Headphones,JBL,238.75,4.0,367,"Headphone with Comfort Fit, Wireless, Noise Cancelling",False
P0494,Bose Headphone 887,Headphones,Bose,378.45,4.6,227,"Headphone with Hi-Res Audio, Comfort Fit, Noise Cancelling",True
P0495,Apple Headphone 979,Headphones,Apple,217.0,4.2,458,"Headphone with Hi-Res Audio, Comfort Fit",False
P0496,Apple Headphone 908,Headphones,Apple,116.16,4.5,13,"Headphone with Noise Cancelling, Hi-Res Audio",False
P0497,Bose Headphone 470,Headphones,Bose,290.72,4.5,343,"Headphone with Wireless, Comfort Fit",True
P0498,Apple Headphone 474,Headphones,Apple,349.24,4.6,292,"Headphone with Comfort Fit, Noise Cancelling, Wireless",False
P0499,Bose Headphone 359,Headphones,Bose,179.57,4.4,386,"Headphone with Hi-Res Audio, Comfort Fit, Wireless",True
P0500,Sony Headphone 816,Headphones,Sony,311.73,4.6,270,"Headphone with Noise Cancelling, Comfort Fit",False
P0501,Apple Headphone 800,Headphones,Apple,330.3,4.7,335,"Headphone with Wireless, Comfort Fit",True
P0502,Sony Headphone 714,Headphones,Sony,338.14,4.6,123,"Headphone with Noise Cancelling, Comfort Fit, Wireless",True
P0503,Sony Headphone 510,Headphones,Sony,263.16,4.7,234,"Headphone with Noise Cancelling, Comfort Fit, Wireless",True
P0504,Bose Headphone 630,Headphones,Bose,347.7,4.9,324,"Headphone with Wireless, Noise Cancelling, Hi-Res Audio",True
P0505,Sony Headphone 261,Headphones,Sony,175.91,4.5,190,"Headphone with Hi-Res Audio, Wireless",False
P0506,Sennheiser Headphone 854,Headphones,Sennheiser,255.13,4.3,155,"Headphone with Noise Cancelling, Hi-Res Audio",True
P0507,Apple Headphone 720,Headphones,Apple,387.15,4.5,304,"Headphone with Comfort Fit, Wireless",True
P0508,Apple Headphone 672,Headphones,Apple,111.26,4.4,494,"Headphone with Hi-Res Audio, Wireless",True
P0509,JBL Headphone 932,Headphones,JBL,384.85,4.5,404,"Headphone with Comfort Fit, Wireless, Hi-Res Audio",True
P0510,Apple Headphone 571,Headphones,Apple,386.43,4.6,142,"Headphone with Comfort Fit, Noise Cancelling",True
P0511,Sennheiser Headphone 793,Headphones,Sennheiser,271.78,4.6,499,"Headphone with Hi-Res Audio, Wireless",True
P0512,JBL Headphone 369,Headphones,JBL,237.48,4.4,214,"Headphone with Hi-Res Audio, Noise Cancelling",True
P0513,Sony Headphone 421,Headphones,Sony,244.09,4.4,103,"Headphone with Wireless, Hi-Res Audio, Comfort Fit",True
P0514,Samsung Tablet 371,Tablets,Samsung,349.63,3.8,437,"Tablet with Stylus Support, Retina Display",True
P0515,Lenovo Tablet 222,Tablets,Lenovo,452.62,4.2,13,"Tablet with Lightweight, Long Battery",True
P0516,Amazon Tablet 688,Tablets,Amazon,465.52,3.9,213,"Tablet with Lightweight, Retina Display, Stylus Support",True
P0517,Lenovo Tablet 533,Tablets,Lenovo,259.01,4.0,211,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0518,Amazon Tablet 571,Tablets,Amazon,980.03,4.3,204,"Tablet with Retina Display, Lightweight, Long Battery",True
P0519,Microsoft Tablet 291,Tablets,Microsoft,457.36,4.2,500,"Tablet with Stylus Support, Lightweight, Long Battery",True
P0520,Microsoft Tablet 529,Tablets,Microsoft,306.33,4.0,240,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0521,Lenovo Tablet 334,Tablets,Lenovo,261.47,4.0,294,"Tablet with Long Battery, Retina Display",False
P0522,Amazon Tablet 856,Tablets,Amazon,316.65,4.2,100,"Tablet with Lightweight, Retina Display",False
P0523,Amazon Tablet 745,Tablets,Amazon,264.3,4.2,297,"Tablet with Lightweight, Stylus Support, Long Battery",True
P0524,Amazon Tablet 320,Tablets,Amazon,234.13,3.8,240,"Tablet with Lightweight, Long Battery, Retina Display",True
P0525,Microsoft Tablet 929,Tablets,Microsoft,456.82,4.0,72,"Tablet with Long Battery, Retina Display, Stylus Support",True
P0526,Lenovo Tablet 764,Tablets,Lenovo,319.11,4.0,176,"Tablet with Long Battery, Stylus Support",False
P0527,Amazon Tablet 393,Tablets,Amazon,906.19,4.1,225,"Tablet with Stylus Support, Retina Display, Lightweight",False
P0528,Apple Tablet 421,Tablets,Apple,217.25,4.2,319,"Tablet with Long Battery, Lightweight, Stylus Support",False
P0529,Microsoft Tablet 471,Tablets,Microsoft,904.54,4.4,447,"Tablet with Lightweight, Retina Display, Long Battery",True
P0530,Samsung Tablet 861,Tablets,Samsung,768.61,4.3,213,"Tablet with Stylus Support, Retina Display",True
P0531,Apple Tablet 661,Tablets,Apple,204.22,4.5,278,"Tablet with Retina Display, Stylus Support",True
P0532,Apple Tablet 770,Tablets,Apple,373.08,4.1,387,"Tablet with Long Battery, Retina Display, Lightweight",True
P0533,Amazon Tablet 958,Tablets,Amazon,682.51,4.0,349,"Tablet with Retina Display, Lightweight",True
P0534,Microsoft Tablet 991,Tablets,Microsoft,884.6,4.2,312,"Tablet with Lightweight, Retina Display, Long Battery",False
P0535,Lenovo Tablet 646,Tablets,Lenovo,519.73,4.1,422,"Tablet with Long Battery, Stylus Support, Retina Display",True
P0536,Amazon Tablet 259,Tablets,Amazon,411.69,3.9,186,"Tablet with Retina Display, Lightweight, Long Battery",True
P0537,Amazon Tablet 603,Tablets,Amazon,604.83,4.3,418,"Tablet with Long Battery, Retina Display, Stylus Support",True
P0538,Lenovo Tablet 482,Tablets,Lenovo,346.53,3.7,233,"Tablet with Lightweight, Long Battery",False
P0539,Samsung Tablet 499,Tablets,Samsung,288.78,4.1,226,"Tablet with Stylus Support, Lightweight, Retina Display",True
P0540,Lenovo Tablet 926,Tablets,Lenovo,799.86,4.4,221,"Tablet with Long Battery, Lightweight, Stylus Support",True
P0541,Apple Tablet 752,Tablets,Apple,305.05,4.2,106,"Tablet with Lightweight, Stylus Support, Long Battery",True
P0542,Apple Tablet 122,Tablets,Apple,279.33,4.6,147,"Tablet with Retina Display, Stylus Support",True
P0543,Amazon Tablet 254,Tablets,Amazon,768.04,4.0,185,"Tablet with Lightweight, Retina Display",False
P0544,Microsoft Tablet 480,Tablets,Microsoft,817.87,4.2,441,"Tablet with Retina Display, Stylus Support, Lightweight",True
P0545,Apple Tablet 656,Tablets,Apple,376.53,4.2,428,"Tablet with Stylus Support, Retina Display, Lightweight",False
P0546,Apple Tablet 354,Tablets,Apple,253.67,4.5,111,"Tablet with Lightweight, Retina Display, Long Battery",False
P0547,Apple Tablet 584,Tablets,Apple,592.97,4.8,332,"Tablet with Long Battery, Stylus Support, Retina Display",True
P0548,Lenovo Tablet 753,Tablets,Lenovo,592.79,4.1,452,"Tablet with Stylus Support, Lightweight, Retina Display",True
P0549,Apple Tablet 115,Tablets,Apple,350.57,4.3,71,"Tablet with Long Battery, Lightweight",False
P0550,Samsung Tablet 902,Tablets,Samsung,157.59,3.7,137,"Tablet with Stylus Support, Lightweight, Retina Display",True
P0551,Amazon Tablet 877,Tablets,Amazon,227.69,4.1,340,"Tablet with Retina Display, Stylus Support",True
P0552,Lenovo Tablet 338,Tablets,Lenovo,822.75,4.0,20,"Tablet with Long Battery, Stylus Support, Retina Display",False
P0553,Microsoft Tablet 140,Tablets,Microsoft,765.74,4.1,287,"Tablet with Lightweight, Long Battery, Stylus Support",False
P0554,Samsung Tablet 431,Tablets,Samsung,631.7,4.2,45,"Tablet with Long Battery, Lightweight, Retina Display",True
P0555,Amazon Tablet 475,Tablets,Amazon,401.32,3.9,385,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0556,Apple Tablet 735,Tablets,Apple,676.77,4.4,42,"Tablet with Long Battery, Lightweight",False
P0557,Samsung Tablet 664,Tablets,Samsung,595.46,4.2,219,"Tablet with Long Battery, Stylus Support",True
P0558,Apple Tablet 144,Tablets,Apple,231.82,4.4,113,"Tablet with Stylus Support, Retina Display",True
P0559,Amazon Tablet 757,Tablets,Amazon,312.87,3.7,35,"Tablet with Lightweight, Long Battery, Stylus Support",True
P0560,Samsung Tablet 313,Tablets,Samsung,665.06,3.9,194,"Tablet with Retina Display, Stylus Support, Lightweight",False
P0561,Microsoft Tablet 731,Tablets,Microsoft,825.11,3.9,437,"Tablet with Retina Display, Long Battery, Lightweight",True
P0562,Apple Tablet 199,Tablets,Apple,952.91,4.8,207,"Tablet with Stylus Support, Long Battery",True
P0563,Samsung Tablet 740,Tablets,Samsung,597.26,4.0,64,"Tablet with Lightweight, Long Battery",True
P0564,Amazon Tablet 206,Tablets,Amazon,747.17,4.2,215,"Tablet with Stylus Support, Long Battery",True
P0565,Samsung Tablet 460,Tablets,Samsung,603.82,4.3,401,"Tablet with Long Battery, Stylus Support, Lightweight",False
P0566,Microsoft Tablet 319,Tablets,Microsoft,667.15,4.2,239,"Tablet with Long Battery, Stylus Support, Lightweight",False
P0567,Apple Tablet 710,Tablets,Apple,767.37,4.8,13,"Tablet with Stylus Support, Lightweight",True
P0568,Samsung Tablet 890,Tablets,Samsung,332.6,3.9,245,"Tablet with Stylus Support, Retina Display, Long Battery",True
P0569,Samsung Tablet 696,Tablets,Samsung,267.65,3.9,425,"Tablet with Stylus Support, Lightweight",True
P0570,Apple Tablet 322,Tablets,Apple,634.91,4.5,98,"Tablet with Long Battery, Stylus Support",False
P0571,Lenovo Tablet 757,Tablets,Lenovo,846.59,4.0,50,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0572,Microsoft Tablet 526,Tablets,Microsoft,445.74,4.2,344,"Tablet with Stylus Support, Long Battery",True
P0573,Amazon Tablet 426,Tablets,Amazon,196.01,4.0,367,"Tablet with Long Battery, Lightweight",True
P0574,Samsung Tablet 502,Tablets,Samsung,192.94,4.1,158,"Tablet with Retina Display, Lightweight, Stylus Support",False
P0575,Samsung Tablet 685,Tablets,Samsung,262.36,3.7,53,"Tablet with Lightweight, Stylus Support",False
P0576,Lenovo Tablet 880,Tablets,Lenovo,519.32,4.1,111,"Tablet with Lightweight, Long Battery",False
P0577,Amazon Tablet 730,Tablets,Amazon,704.41,4.0,146,"Tablet with Stylus Support, Retina Display",False
P0578,Microsoft Tablet 215,Tablets,Microsoft,732.03,4.2,107,"Tablet with Lightweight, Stylus Support, Long Battery",True
P0579,Microsoft Tablet 412,Tablets,Microsoft,654.8,3.9,430,"Tablet with Long Battery, Lightweight",False
P0580,Lenovo Tablet 937,Tablets,Lenovo,273.95,3.7,201,"Tablet with Stylus Support, Long Battery",True
P0581,Apple Tablet 735,Tablets,Apple,245.52,4.0,185,"Tablet with Long Battery, Retina Display",True
P0582,Microsoft Tablet 314,Tablets,Microsoft,532.55,3.7,277,"Tablet with Stylus Support, Long Battery",True
P0583,Lenovo Tablet 244,Tablets,Lenovo,560.57,4.1,473,"Tablet with Lightweight, Long Battery",True
P0584,Microsoft Tablet 908,Tablets,Microsoft,294.77,3.9,44,"Tablet with Retina Display, Stylus Support, Lightweight",False
P0585,Microsoft Tablet 468,Tablets,Microsoft,713.53,4.4,454,"Tablet with Retina Display, Stylus Support",False
P0586,Samsung Tablet 826,Tablets,Samsung,982.82,4.2,453,"Tablet with Long Battery, Stylus Support",True
P0587,Samsung Tablet 674,Tablets,Samsung,319.04,4.3,482,"Tablet with Retina Display, Lightweight",True
P0588,Microsoft Tablet 118,Tablets,Microsoft,566.44,4.1,130,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0589,Apple Tablet 934,Tablets,Apple,681.92,4.7,87,"Tablet with Long Battery, Retina Display",True
P0590,Amazon Tablet 491,Tablets,Amazon,708.39,4.0,303,"Tablet with Lightweight, Retina Display",True
P0591,Amazon Tablet 437,Tablets,Amazon,974.96,4.4,307,"Tablet with Stylus Support, Retina Display, Long Battery",True
P0592,Samsung Tablet 636,Tablets,Samsung,412.65,4.1,345,"Tablet with Lightweight, Retina Display",True
P0593,Microsoft Tablet 836,Tablets,Microsoft,207.64,4.0,439,"Tablet with Stylus Support, Lightweight",True
P0594,Apple Tablet 523,Tablets,Apple,800.62,4.7,87,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0595,Apple Tablet 726,Tablets,Apple,261.81,4.0,128,"Tablet with Stylus Support, Long Battery, Retina Display",True
P0596,Microsoft Tablet 237,Tablets,Microsoft,217.55,4.2,261,"Tablet with Long Battery, Retina Display, Stylus Support",False
P0597,Samsung Tablet 518,Tablets,Samsung,289.22,3.8,123,"Tablet with Long Battery, Stylus Support",True
P0598,Samsung Tablet 549,Tablets,Samsung,206.22,4.3,228,"Tablet with Long Battery, Stylus Support, Retina Display",False
P0599,Apple Tablet 837,Tablets,Apple,666.74,4.7,276,"Tablet with Lightweight, Long Battery, Retina Display",True
P0600,Amazon Tablet 998,Tablets,Amazon,538.37,4.2,30,"Tablet with Lightweight, Long Battery",False
P0601,Lenovo Tablet 294,Tablets,Lenovo,800.39,4.5,406,"Tablet with Lightweight, Stylus Support, Long Battery",True
P0602,Amazon Tablet 155,Tablets,Amazon,291.51,3.9,241,"Tablet with Lightweight, Long Battery",True
P0603,Lenovo Tablet 812,Tablets,Lenovo,246.2,4.2,175,"Tablet with Lightweight, Stylus Support",False
P0604,Apple Tablet 829,Tablets,Apple,302.05,4.4,138,"Tablet with Lightweight, Retina Display",True
P0605,Samsung Tablet 216,Tablets,Samsung,760.62,4.0,382,"Tablet with Long Battery, Retina Display, Stylus Support",True
P0606,Amazon Tablet 274,Tablets,Amazon,617.79,3.9,101,"Tablet with Stylus Support, Retina Display, Long Battery",True
P0607,Amazon Tablet 556,Tablets,Amazon,411.85,4.1,113,"Tablet with Stylus Support, Retina Display, Long Battery",True
P0608,Lenovo Tablet 609,Tablets,Lenovo,800.59,3.9,131,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0609,Lenovo Tablet 552,Tablets,Lenovo,710.55,4.2,461,"Tablet with Retina Display, Lightweight",True
P0610,Lenovo Tablet 312,Tablets,Lenovo,684.34,4.4,38,"Tablet with Stylus Support, Retina Display",True
P0611,Apple Tablet 691,Tablets,Apple,273.57,4.0,65,"Tablet with Long Battery, Retina Display, Lightweight",False
P0612,Samsung Tablet 776,Tablets,Samsung,287.13,3.9,306,"Tablet with Lightweight, Long Battery",True
P0613,Apple Tablet 477,Tablets,Apple,229.16,4.2,159,"Tablet with Retina Display, Stylus Support, Lightweight",False
P0614,Samsung Tablet 437,Tablets,Samsung,253.72,4.2,323,"Tablet with Stylus Support, Long Battery, Retina Display",True
P0615,Apple Tablet 641,Tablets,Apple,635.66,4.8,362,"Tablet with Lightweight, Long Battery",True
P0616,Amazon Tablet 638,Tablets,Amazon,667.52,4.1,276,"Tablet with Stylus Support, Long Battery, Lightweight",False
P0617,Amazon Tablet 338,Tablets,Amazon,836.78,4.4,22,"Tablet with Stylus Support, Retina Display, Long Battery",False
P0618,Apple Tablet 730,Tablets,Apple,776.85,4.3,189,"Tablet with Lightweight, Retina Display, Stylus Support",True
P0619,Apple Tablet 360,Tablets,Apple,694.53,4.6,269,"Tablet with Long Battery, Stylus Support",True
P0620,Apple Tablet 505,Tablets,Apple,246.76,4.2,179,"Tablet with Stylus Support, Retina Display",True
P0621,Amazon Tablet 761,Tablets,Amazon,928.74,4.4,331,"Tablet with Lightweight, Retina Display",False
P0622,Lenovo Tablet 933,Tablets,Lenovo,911.54,4.2,299,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0623,Lenovo Tablet 801,Tablets,Lenovo,605.5,4.0,153,"Tablet with Long Battery, Retina Display, Lightweight",True
P0624,Microsoft Tablet 962,Tablets,Microsoft,986.08,4.3,314,"Tablet with Lightweight, Retina Display",True
P0625,Microsoft Tablet 132,Tablets,Microsoft,749.48,4.1,459,"Tablet with Lightweight, Retina Display, Stylus Support",True
P0626,Microsoft Tablet 321,Tablets,Microsoft,534.12,4.3,411,"Tablet with Stylus Support, Retina Display, Lightweight",True
P0627,Samsung Tablet 125,Tablets,Samsung,926.35,4.2,482,"Tablet with Stylus Support, Retina Display, Lightweight",False
P0628,Lenovo Tablet 887,Tablets,Lenovo,413.8,3.9,380,"Tablet with Stylus Support, Retina Display",True
P0629,Amazon Tablet 218,Tablets,Amazon,479.45,4.2,361,"Tablet with Long Battery, Retina Display",True
P0630,Microsoft Tablet 633,Tablets,Microsoft,546.84,3.7,337,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0631,Microsoft Tablet 645,Tablets,Microsoft,320.47,3.9,149,"Tablet with Lightweight, Long Battery, Retina Display",True
P0632,Samsung Tablet 737,Tablets,Samsung,382.59,3.7,189,"Tablet with Stylus Support, Long Battery",True
P0633,Microsoft Tablet 390,Tablets,Microsoft,270.32,4.1,169,"Tablet with Stylus Support, Retina Display",True
P0634,Lenovo Tablet 582,Tablets,Lenovo,527.1,3.8,37,"Tablet with Retina Display, Stylus Support",True
P0635,Amazon Tablet 706,Tablets,Amazon,483.13,4.1,428,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0636,Lenovo Tablet 882,Tablets,Lenovo,216.76,4.3,59,"Tablet with Stylus Support, Retina Display, Lightweight",False
P0637,Microsoft Tablet 576,Tablets,Microsoft,731.81,4.3,450,"Tablet with Stylus Support, Retina Display, Long Battery",True
P0638,Microsoft Tablet 781,Tablets,Microsoft,483.27,4.1,25,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0639,Amazon Tablet 966,Tablets,Amazon,245.95,4.0,319,"Tablet with Long Battery, Stylus Support",True
P0640,Lenovo Tablet 915,Tablets,Lenovo,237.49,4.2,342,"Tablet with Long Battery, Lightweight",True
P0641,Microsoft Tablet 523,Tablets,Microsoft,602.83,4.1,91,"Tablet with Stylus Support, Long Battery",False
P0642,Amazon Tablet 810,Tablets,Amazon,206.15,3.8,288,"Tablet with Lightweight, Long Battery, Stylus Support",True
P0643,Samsung Tablet 828,Tablets,Samsung,713.22,3.9,176,"Tablet with Retina Display, Long Battery, Stylus Support",True
P0644,Amazon Tablet 171,Tablets,Amazon,299.75,4.3,263,"Tablet with Lightweight, Stylus Support",True
P0645,Apple Tablet 694,Tablets,Apple,334.97,4.1,86,"Tablet with Stylus Support, Long Battery",False
P0646,Lenovo Tablet 557,Tablets,Lenovo,397.78,4.1,459,"Tablet with Stylus Support, Long Battery",True
P0647,Microsoft Tablet 411,Tablets,Microsoft,634.73,4.4,323,"Tablet with Long Battery, Retina Display, Lightweight",False
P0648,Samsung Tablet 662,Tablets,Samsung,874.63,3.9,296,"Tablet with Retina Display, Long Battery",True
P0649,Apple Tablet 340,Tablets,Apple,882.06,4.7,374,"Tablet with Lightweight, Long Battery, Stylus Support",False
P0650,Amazon Tablet 778,Tablets,Amazon,474.33,4.0,106,"Tablet with Lightweight, Retina Display",False
P0651,Microsoft Tablet 993,Tablets,Microsoft,863.97,4.0,46,"Tablet with Stylus Support, Retina Display",True
P0652,Samsung Tablet 547,Tablets,Samsung,763.14,4.2,338,"Tablet with Retina Display, Lightweight",False
P0653,Amazon Tablet 535,Tablets,Amazon,909.55,4.3,227,"Tablet with Lightweight, Long Battery",False
P0654,Amazon Tablet 719,Tablets,Amazon,452.01,3.8,131,"Tablet with Lightweight, Long Battery",True
P0655,Amazon Tablet 134,Tablets,Amazon,937.58,4.2,198,"Tablet with Lightweight, Long Battery",True
P0656,Lenovo Tablet 245,Tablets,Lenovo,559.3,4.1,277,"Tablet with Lightweight, Long Battery, Retina Display",True
P0657,Samsung Tablet 784,Tablets,Samsung,551.58,4.1,37,"Tablet with Long Battery, Lightweight",True
P0658,Lenovo Tablet 624,Tablets,Lenovo,811.75,4.2,418,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0659,Microsoft Tablet 711,Tablets,Microsoft,292.38,4.1,306,"Tablet with Long Battery, Retina Display, Stylus Support",True
P0660,Lenovo Tablet 928,Tablets,Lenovo,193.88,4.3,52,"Tablet with Long Battery, Stylus Support",True
P0661,Lenovo Tablet 358,Tablets,Lenovo,215.33,4.2,449,"Tablet with Long Battery, Stylus Support",True
P0662,Apple Tablet 705,Tablets,Apple,780.21,4.6,423,"Tablet with Lightweight, Stylus Support",True
P0663,Microsoft Tablet 285,Tablets,Microsoft,815.15,4.0,84,"Tablet with Long Battery, Retina Display",True
P0664,Amazon Tablet 492,Tablets,Amazon,789.85,4.1,336,"Tablet with Lightweight, Long Battery",True
P0665,Samsung Tablet 155,Tablets,Samsung,641.09,4.4,247,"Tablet with Retina Display, Lightweight, Long Battery",False
P0666,Amazon Tablet 870,Tablets,Amazon,406.16,4.1,371,"Tablet with Lightweight, Long Battery",False
P0667,Amazon Tablet 545,Tablets,Amazon,373.23,4.0,205,"Tablet with Long Battery, Stylus Support",True
P0668,Lenovo Tablet 644,Tablets,Lenovo,730.44,3.9,181,"Tablet with Lightweight, Long Battery, Stylus Support",True
P0669,Microsoft Tablet 698,Tablets,Microsoft,831.97,4.1,385,"Tablet with Lightweight, Long Battery, Retina Display",True
P0670,Lenovo Tablet 284,Tablets,Lenovo,436.8,4.1,435,"Tablet with Retina Display, Long Battery, Lightweight",True
P0671,Apple Tablet 801,Tablets,Apple,499.56,4.3,138,"Tablet with Long Battery, Retina Display, Stylus Support",True
P0672,Apple Tablet 708,Tablets,Apple,170.15,4.1,500,"Tablet with Retina Display, Long Battery",True
P0673,Apple Tablet 772,Tablets,Apple,877.97,4.3,104,"Tablet with Retina Display, Long Battery",True
P0674,Microsoft Tablet 754,Tablets,Microsoft,546.91,4.3,141,"Tablet with Long Battery, Stylus Support, Lightweight",True
P0675,Apple Tablet 497,Tablets,Apple,385.69,4.0,101,"Tablet with Retina Display, Stylus Support, Long Battery",False
P0676,Apple Tablet 724,Tablets,Apple,567.96,4.6,65,"Tablet with Stylus Support, Long Battery, Lightweight",True
P0677,Lenovo Tablet 758,Tablets,Lenovo,803.4,4.0,142,"Tablet with Lightweight, Long Battery",True
P0678,Apple Tablet 356,Tablets,Apple,211.98,4.3,344,"Tablet with Retina Display, Stylus Support, Lightweight",True
P0679,Apple Tablet 816,Tablets,Apple,714.91,4.4,273,"Tablet with Lightweight, Long Battery, Retina Display",False
P0680,Amazon Tablet 899,Tablets,Amazon,520.65,4.2,206,"Tablet with Stylus Support, Retina Display",False
P0681,Apple Tablet 467,Tablets,Apple,632.16,4.8,333,"Tablet with Long Battery, Stylus Support, Retina Display",True
P0682,Microsoft Tablet 182,Tablets,Microsoft,604.43,4.5,100,"Tablet with Long Battery, Lightweight, Retina Display",True
P0683,Amazon Tablet 499,Tablets,Amazon,711.62,4.1,53,"Tablet with Long Battery, Stylus Support",False
P0684,Samsung Tablet 837,Tablets,Samsung,268.95,3.8,42,"Tablet with Lightweight, Stylus Support",True
P0685,Amazon Tablet 560,Tablets,Amazon,603.85,4.4,38,"Tablet with Retina Display, Stylus Support",True
P0686,Apple Tablet 769,Tablets,Apple,494.68,4.1,483,"Tablet with Stylus Support, Long Battery, Retina Display",True
P0687,Apple Tablet 119,Tablets,Apple,775.14,4.5,17,"Tablet with Retina Display, Lightweight, Long Battery",True
P0688,Apple Tablet 199,Tablets,Apple,918.96,4.7,428,"Tablet with Stylus Support, Long Battery, Retina Display",True
P0689,Apple Tablet 325,Tablets,Apple,572.57,4.5,182,"Tablet with Stylus Support, Lightweight",False
P0690,Microsoft Tablet 658,Tablets,Microsoft,252.68,4.1,401,"Tablet with Long Battery, Retina Display",True
P0691,Lenovo Tablet 380,Tablets,Lenovo,297.43,3.7,366,"Tablet with Lightweight, Retina Display",True
P0692,Lenovo Tablet 695,Tablets,Lenovo,290.26,3.8,415,"Tablet with Stylus Support, Retina Display",False
P0693,Samsung Tablet 106,Tablets,Samsung,163.29,4.0,371,"Tablet with Stylus Support, Retina Display",True
